CMPLNT_NUM,CMPLNT_FR_DT,CMPLNT_FR_TM,CMPLNT_TO_DT,CMPLNT_TO_TM,ADDR_PCT_CD,RPT_DT,KY_CD,OFNS_DESC,PD_CD,PD_DESC,CRM_ATPT_CPTD_CD,LAW_CAT_CD,BORO_NM,LOC_OF_OCCUR_DESC,PREM_TYP_DESC,JURIS_DESC,JURISDICTION_CODE,PARKS_NM,HADEVELOPT,HOUSING_PSA,X_COORD_CD,Y_COORD_CD,SUSP_AGE_GROUP,SUSP_RACE,SUSP_SEX,TRANSIT_DISTRICT,Latitude,Longitude,Lat_Lon,PATROL_BORO,STATION_NAME,VIC_AGE_GROUP,VIC_RACE,VIC_SEX
100036887,07/26/2012,18:22:00,12/22/2012,15:45:00,123,12/23/2012,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,STATEN ISLAND,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,NA,,NA,917399,134427,,WHITE,M,,40.535402762,-74.240502936,"(40.535402762, -74.240502936)",PATROL BORO STATEN ISLAND,,18-24,WHITE HISPANIC,M
100036979,06/03/2009,19:15:00,06/03/2009,19:20:00,40,06/03/2009,578,HARRASSMENT 2,637,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,BRONX,,STREET,N.Y. POLICE DEPT,0,NA,,NA,1005462,233820,25-44,WHITE HISPANIC,M,,40.808440506,-73.923376731,"(40.808440506, -73.923376731)",PATROL BORO BRONX,,,UNKNOWN,F
100037008,08/21/2015,06:05:00,,,112,08/21/2015,118,DANGEROUS WEAPONS,792,WEAPONS POSSESSION 1 & 2,COMPLETED,FELONY,QUEENS,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,,,NA,1025628,203537,25-44,WHITE HISPANIC,M,,40.725250199,-73.850717034,"(40.725250199, -73.850717034)",PATROL BORO QUEENS NORTH,,,UNKNOWN,E
100037063,03/14/2017,17:00:00,03/15/2017,13:00:00,17,03/15/2017,109,GRAND LARCENY,403,"LARCENY,GRAND BY BANK ACCT COMPROMISE-REPRODUCED CHECK",COMPLETED,FELONY,MANHATTAN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,,,NA,994175,214227,UNKNOWN,UNKNOWN,U,,40.7546828,-73.964178021,"(40.7546828, -73.964178021)",PATROL BORO MAN SOUTH,,45-64,WHITE HISPANIC,M
100037088,02/25/2012,15:00:00,,,28,02/25/2012,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,FAST FOOD,N.Y. POLICE DEPT,0,NA,,NA,998151,234236,,,,,40.809596838,-73.949785598,"(40.809596838, -73.949785598)",PATROL BORO MAN NORTH,,45-64,BLACK HISPANIC,M
100037184,12/14/2016,19:15:00,12/14/2016,19:35:00,81,12/14/2016,235,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSI",COMPLETED,MISDEMEANOR,BROOKLYN,,STREET,N.Y. POLICE DEPT,0,,,NA,1004204,191728,,,,,40.692911565,-73.92804593,"(40.692911565, -73.92804593)",PATROL BORO BKLYN NORTH,,UNKNOWN,UNKNOWN,E
100037194,05/07/2017,10:00:00,05/07/2017,11:40:00,73,05/07/2017,110,GRAND LARCENY OF MOTOR VEHICLE,441,"LARCENY,GRAND OF AUTO",COMPLETED,FELONY,BROOKLYN,FRONT OF,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,,HOWARD,356,1009167,184323,UNKNOWN,BLACK,M,,40.672573951,-73.910176398,"(40.672573951, -73.910176398)",PATROL BORO BKLYN NORTH,,18-24,WHITE HISPANIC,M
100037255,03/27/2014,10:00:00,03/27/2014,10:05:00,13,04/22/2014,109,GRAND LARCENY,412,"LARCENY,GRAND FROM RESIDENCE, UNATTENDED",COMPLETED,FELONY,MANHATTAN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,,,NA,990626,206077,,,,,40.732316353,-73.976995553,"(40.732316353, -73.976995553)",PATROL BORO MAN SOUTH,,18-24,ASIAN / PACIFIC ISLANDER,F
100037413,04/03/2017,10:30:00,04/03/2017,11:00:00,94,04/03/2017,341,PETIT LARCENY,349,"LARCENY,PETIT OF LICENSE PLATE",COMPLETED,MISDEMEANOR,BROOKLYN,FRONT OF,STREET,N.Y. POLICE DEPT,0,,,NA,1000471,203282,,,,,40.724632186,-73.941479551,"(40.724632186, -73.941479551)",PATROL BORO BKLYN NORTH,,25-44,UNKNOWN,M
100037506,02/25/2018,04:10:00,02/25/2018,04:19:00,30,02/25/2018,347,INTOXICATED & IMPAIRED DRIVING,905,"INTOXICATED DRIVING,ALCOHOL",COMPLETED,MISDEMEANOR,MANHATTAN,FRONT OF,STREET,N.Y. POLICE DEPT,0,,,,1000737,241071,25-44,WHITE HISPANIC,F,,40.82835254100007,-73.94042716599995,"(40.828352541, -73.940427166)",PATROL BORO MAN NORTH,,UNKNOWN,UNKNOWN,E
100037522,06/10/2016,13:00:00,06/10/2016,13:10:00,62,06/10/2016,348,VEHICLE AND TRAFFIC LAWS,916,LEAVING SCENE-ACCIDENT-PERSONA,COMPLETED,MISDEMEANOR,BROOKLYN,,STREET,N.Y. POLICE DEPT,0,,,NA,983888,161905,,,,,40.611076398,-74.001305237,"(40.611076398, -74.001305237)",PATROL BORO BKLYN SOUTH,,25-44,WHITE,F
100037718,05/21/2011,15:00:00,,,81,06/10/2011,116,SEX CRIMES,168,SODOMY 1,COMPLETED,FELONY,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,1005218,190528,<18,BLACK,M,,40.689615497,-73.924393112,"(40.689615497, -73.924393112)",PATROL BORO BKLYN NORTH,,<18,BLACK,M
100037749,09/27/2007,09:30:00,09/27/2007,10:00:00,45,09/27/2007,344,ASSAULT 3 & RELATED OFFENSES,113,"MENACING,UNCLASSIFIED",COMPLETED,MISDEMEANOR,BRONX,FRONT OF,PUBLIC SCHOOL,N.Y. POLICE DEPT,0,NA,,NA,1027350,245455,,,,,40.840295572,-73.844235463,"(40.840295572, -73.844235463)",PATROL BORO BRONX,,,UNKNOWN,D
100037767,10/14/2012,04:55:00,,,7,10/14/2012,359,OFFENSES AGAINST PUBLIC ADMINI,759,"PUBLIC ADMINISTATION,UNCLASS M",COMPLETED,MISDEMEANOR,MANHATTAN,FRONT OF,STREET,N.Y. POLICE DEPT,0,NA,,NA,987173,200182,,,,,40.716137819,-73.989457233,"(40.716137819, -73.989457233)",PATROL BORO MAN SOUTH,,,UNKNOWN,E
100037969,11/14/2013,17:00:00,11/14/2013,17:30:00,52,11/14/2013,233,SEX CRIMES,175,"SEXUAL ABUSE 3,2",COMPLETED,MISDEMEANOR,BRONX,,BUS (NYC TRANSIT),N.Y. POLICE DEPT,0,NA,,NA,1017542,255919,,BLACK,U,,40.869058532,-73.879630148,"(40.869058532, -73.879630148)",PATROL BORO BRONX,,25-44,BLACK,F
100038353,11/25/2008,12:47:00,,,40,11/25/2008,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,BRONX,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,1007333,234402,,,,,40.810033244,-73.916616065,"(40.810033244, -73.916616065)",PATROL BORO BRONX,,25-44,BLACK,M
100038507,06/25/2014,23:45:00,06/25/2014,23:50:00,71,06/26/2014,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,BROOKLYN,FRONT OF,STREET,N.Y. POLICE DEPT,0,,,NA,997631,178916,,UNKNOWN,U,,40.657757888,-73.951774054,"(40.657757888, -73.951774054)",PATROL BORO BKLYN SOUTH,,25-44,BLACK,F
100038717,04/24/2010,10:00:00,04/24/2010,16:30:00,9,04/24/2010,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,986505,203775,,UNKNOWN,U,,40.725999935,-73.991865723,"(40.725999935, -73.991865723)",PATROL BORO MAN SOUTH,,25-44,WHITE,M
100038770,12/09/2020,03:00:00,12/09/2020,03:30:00,14,12/09/2020,121,CRIMINAL MISCHIEF & RELATED OF,269,"MISCHIEF,CRIMINAL,    UNCL 2ND",COMPLETED,FELONY,MANHATTAN,INSIDE,TELECOMM. STORE,N.Y. POLICE DEPT,0,,,,987666,214366,,,,,40.75506923000006,-73.98767162199994,"(40.75506923000006, -73.98767162199994)",PATROL BORO MAN SOUTH,,UNKNOWN,UNKNOWN,D
100038777,06/27/2020,14:55:00,06/27/2020,15:10:00,42,06/27/2020,341,PETIT LARCENY,357,"LARCENY,PETIT OF VEHICLE ACCES",COMPLETED,MISDEMEANOR,BRONX,FRONT OF,STREET,N.Y. POLICE DEPT,0,,,,1013885,240822,,,,,40.82763478000004,-73.89291918999999,"(40.82763478000004, -73.89291918999999)",PATROL BORO BRONX,,UNKNOWN,UNKNOWN,M
100038906,08/24/2006,01:19:00,,,103,08/24/2006,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,QUEENS,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,NA,,NA,1037845,191844,,,,,40.693090174,-73.806733486,"(40.693090174, -73.806733486)",PATROL BORO QUEENS SOUTH,,25-44,BLACK,F
100039205,01/09/2016,12:30:00,01/09/2016,12:40:00,72,01/09/2016,121,CRIMINAL MISCHIEF & RELATED OF,269,"MISCHIEF,CRIMINAL,    UNCL 2ND",COMPLETED,FELONY,BROOKLYN,INSIDE,BEAUTY & NAIL SALON,N.Y. POLICE DEPT,0,,,NA,983301,172954,25-44,ASIAN / PACIFIC ISLANDER,M,,40.641403545,-74.003420961,"(40.641403545, -74.003420961)",PATROL BORO BKLYN SOUTH,,45-64,ASIAN / PACIFIC ISLANDER,M
100039284,09/23/2011,16:50:00,09/23/2011,16:55:00,115,09/23/2011,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",COMPLETED,FELONY,QUEENS,,STREET,N.Y. POLICE DEPT,0,NA,,NA,1012172,215397,,BLACK,M,,40.757855636,-73.899214589,"(40.757855636, -73.899214589)",PATROL BORO QUEENS NORTH,,25-44,WHITE HISPANIC,M
100039470,02/02/2007,12:55:00,02/03/2007,01:15:00,88,02/03/2007,109,GRAND LARCENY,438,"LARCENY,GRAND FROM BUILDING (NON-RESIDENCE) UNATTENDED",COMPLETED,FELONY,BROOKLYN,INSIDE,CHAIN STORE,N.Y. POLICE DEPT,0,NA,,NA,990421,188642,,UNKNOWN,,,40.684461543,-73.97775121,"(40.684461543, -73.97775121)",PATROL BORO BKLYN NORTH,,,UNKNOWN,F
100039647,09/15/2010,19:00:00,09/15/2010,19:30:00,122,09/21/2010,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,STATEN ISLAND,FRONT OF,OTHER,N.Y. POLICE DEPT,0,NA,,NA,938996,149923,,UNKNOWN,M,,40.578072712,-74.162910006,"(40.578072712, -74.162910006)",PATROL BORO STATEN ISLAND,,65+,WHITE,M
100039679,04/12/2007,05:30:00,04/12/2007,06:00:00,25,04/12/2007,578,HARRASSMENT 2,637,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,MANHATTAN,INSIDE,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,NA,LINCOLN,645,1001769,234797,,UNKNOWN,M,,40.811130194,-73.936714506,"(40.811130194, -73.936714506)",PATROL BORO MAN NORTH,,45-64,BLACK,F
100039764,11/22/2012,19:30:00,11/25/2012,22:15:00,71,11/25/2012,107,BURGLARY,223,"BURGLARY,RESIDENCE,NIGHT",COMPLETED,FELONY,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,998387,179552,,,,,40.659502392,-73.94904797,"(40.659502392, -73.94904797)",PATROL BORO BKLYN SOUTH,,25-44,BLACK,F
100039953,04/12/2017,18:03:00,04/12/2017,18:10:00,25,04/12/2017,233,SEX CRIMES,681,"CHILD, ENDANGERING WELFARE",COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,,,46283,1000555,230994,18-24,BLACK HISPANIC,M,,40.800694331,-73.941109286,"(40.800694331, -73.941109286)",PATROL BORO MAN NORTH,,<18,BLACK HISPANIC,F
100040023,02/02/2008,13:30:00,02/26/2008,19:35:00,115,02/27/2008,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,QUEENS,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,1018630,214603,,,,,40.755653558,-73.87590797,"(40.755653558, -73.87590797)",PATROL BORO QUEENS NORTH,,45-64,WHITE,M
100040095,11/28/2007,08:30:00,11/28/2007,17:45:00,17,11/28/2007,341,PETIT LARCENY,339,"LARCENY,PETIT FROM OPEN AREAS,",COMPLETED,MISDEMEANOR,MANHATTAN,,COMMERCIAL BUILDING,N.Y. POLICE DEPT,0,NA,,NA,992782,213958,,,,,40.753945917,-73.969206275,"(40.753945917, -73.969206275)",PATROL BORO MAN SOUTH,,18-24,WHITE,F
100040203,07/21/2016,14:32:00,07/21/2016,14:42:00,13,07/21/2016,109,GRAND LARCENY,403,"LARCENY,GRAND BY BANK ACCT COMPROMISE-REPRODUCED CHECK",COMPLETED,FELONY,MANHATTAN,INSIDE,BANK,N.Y. POLICE DEPT,0,,,NA,985571,208720,25-44,WHITE HISPANIC,M,,40.739572936,-73.995234495,"(40.739572936, -73.995234495)",PATROL BORO MAN SOUTH,,UNKNOWN,UNKNOWN,D
100040394,01/17/2007,20:00:00,01/17/2007,20:01:00,66,01/17/2007,236,DANGEROUS WEAPONS,782,"WEAPONS, POSSESSION, ETC",COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,NA,,NA,982718,171589,,,,,40.63765683,-74.005521365,"(40.63765683, -74.005521365)",PATROL BORO BKLYN SOUTH,,,UNKNOWN,E
100040438,07/28/2008,17:00:00,,,83,07/31/2008,578,HARRASSMENT 2,637,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,1007934,195852,,UNKNOWN,F,,40.704221784,-73.914580797,"(40.704221784, -73.914580797)",PATROL BORO BKLYN NORTH,,45-64,WHITE HISPANIC,F
100040564,01/10/2009,03:00:00,,,122,02/06/2009,341,PETIT LARCENY,349,"LARCENY,PETIT OF LICENSE PLATE",COMPLETED,MISDEMEANOR,STATEN ISLAND,FRONT OF,STREET,N.Y. POLICE DEPT,0,NA,,NA,965872,157482,,,,,40.598917113,-74.066180493,"(40.598917113, -74.066180493)",PATROL BORO STATEN ISLAND,,25-44,WHITE HISPANIC,F
100040651,01/30/2014,15:00:00,02/27/2014,15:30:00,109,03/03/2014,109,GRAND LARCENY,409,"LARCENY,GRAND BY EXTORTION",ATTEMPTED,FELONY,QUEENS,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,,,NA,1035179,222081,,,,,40.77609886,-73.816118387,"(40.77609886, -73.816118387)",PATROL BORO QUEENS NORTH,,45-64,ASIAN / PACIFIC ISLANDER,F
100040705,06/17/2018,20:00:00,06/18/2018,06:50:00,48,06/18/2018,341,PETIT LARCENY,349,"LARCENY,PETIT OF LICENSE PLATE",COMPLETED,MISDEMEANOR,BRONX,FRONT OF,STREET,N.Y. POLICE DEPT,0,,,,1013243,250885,UNKNOWN,UNKNOWN,U,,40.855256895000025,-73.89519546999998,"(40.855256895, -73.89519547)",PATROL BORO BRONX,,45-64,WHITE HISPANIC,M
100040758,05/12/2016,16:30:00,05/12/2016,16:35:00,26,05/12/2016,578,HARRASSMENT 2,637,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,MANHATTAN,,STREET,N.Y. POLICE DEPT,0,,,NA,993728,232727,UNKNOWN,WHITE,M,,40.805460901,-73.965765334,"(40.805460901, -73.965765334)",PATROL BORO MAN NORTH,,45-64,WHITE HISPANIC,M
100040859,07/02/2019,20:05:00,07/02/2019,21:30:00,50,07/02/2019,109,GRAND LARCENY,412,"LARCENY,GRAND FROM RESIDENCE, UNATTENDED",COMPLETED,FELONY,BRONX,INSIDE,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,,MARBLE HILL,34130.0,1010206,258125,18-24,WHITE HISPANIC,M,,40.87513794200004,-73.90614578699996,"(40.87513794200004, -73.90614578699996)",PATROL BORO BRONX,,18-24,WHITE,M
100041040,12/18/2009,22:18:00,,,42,12/18/2009,236,DANGEROUS WEAPONS,782,"WEAPONS, POSSESSION, ETC",COMPLETED,MISDEMEANOR,BRONX,,STREET,N.Y. POLICE DEPT,0,NA,,NA,1012248,240358,,,,,40.826366574,-73.89883621,"(40.826366574, -73.89883621)",PATROL BORO BRONX,,,UNKNOWN,E
100041344,04/27/2010,15:50:00,,,90,04/27/2010,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,BROOKLYN,,STREET,N.Y. POLICE DEPT,0,NA,,NA,1000351,194575,,,,,40.700733765,-73.941933307,"(40.700733765, -73.941933307)",PATROL BORO BKLYN NORTH,,<18,WHITE HISPANIC,M
100041446,06/01/2018,12:45:00,06/01/2018,13:00:00,115,06/01/2018,236,DANGEROUS WEAPONS,782,"WEAPONS, POSSESSION, ETC",COMPLETED,MISDEMEANOR,QUEENS,,AIRPORT TERMINAL,PORT AUTHORITY,3,,,,1018623,214936,45-64,BLACK,M,,40.75656758500002,-73.87593153399997,"(40.756567585, -73.875931534)",PATROL BORO QUEENS NORTH,,UNKNOWN,UNKNOWN,E
100041502,02/24/2006,22:10:00,02/24/2006,22:59:00,52,02/24/2006,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,BRONX,FRONT OF,STREET,N.Y. POLICE DEPT,0,NA,,NA,1016943,259424,,,,,40.878680911,-73.881778801,"(40.878680911, -73.881778801)",PATROL BORO BRONX,,,UNKNOWN,D
100041544,02/17/2009,08:10:00,02/17/2009,20:00:00,26,02/18/2009,112,THEFT-FRAUD,739,"FRAUD,UNCLASSIFIED-FELONY",COMPLETED,FELONY,MANHATTAN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,995862,234883,,,,,40.811375978,-73.958053242,"(40.811375978, -73.958053242)",PATROL BORO MAN NORTH,,25-44,WHITE,F
100041546,05/14/2007,11:00:00,05/14/2007,22:00:00,108,05/14/2007,107,BURGLARY,221,"BURGLARY,RESIDENCE,DAY",COMPLETED,FELONY,QUEENS,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,NA,,NA,1009681,207938,,UNKNOWN,,,40.737390078,-73.908234265,"(40.737390078, -73.908234265)",PATROL BORO QUEENS NORTH,,45-64,WHITE HISPANIC,M
100041791,01/06/2012,08:00:00,,,68,01/06/2012,116,SEX CRIMES,179,AGGRAVATED SEXUAL ASBUSE,COMPLETED,FELONY,BROOKLYN,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,NA,,NA,978016,172087,,,,,40.639021672,-74.022463524,"(40.639021672, -74.022463524)",PATROL BORO BKLYN SOUTH,,<18,WHITE,F
100041895,12/29/2006,00:01:00,01/01/2007,13:30:00,61,01/01/2007,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,BROOKLYN,FRONT OF,DOCTOR/DENTIST OFFICE,N.Y. POLICE DEPT,0,NA,,NA,998674,153260,,,,,40.587335892,-73.948069722,"(40.587335892, -73.948069722)",PATROL BORO BKLYN SOUTH,,,UNKNOWN,D
100042004,07/06/2016,08:00:00,07/06/2016,19:45:00,20,07/06/2016,109,GRAND LARCENY,433,"LARCENY,GRAND FROM STORE-SHOPL",COMPLETED,FELONY,MANHATTAN,INSIDE,CLOTHING/BOUTIQUE,N.Y. POLICE DEPT,0,,,NA,988884,223198,,,,,40.77931023,-73.983269244,"(40.77931023, -73.983269244)",PATROL BORO MAN NORTH,,UNKNOWN,UNKNOWN,D
100042322,02/05/2009,18:02:00,,,47,02/05/2009,352,CRIMINAL TRESPASS,205,"TRESPASS 2, CRIMINAL",COMPLETED,MISDEMEANOR,BRONX,FRONT OF,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,1026235,269439,,,,,40.906129566,-73.84811484,"(40.906129566, -73.84811484)",PATROL BORO BRONX,,,UNKNOWN,E
100042519,08/07/2013,19:00:00,10/07/2013,19:00:00,17,10/07/2013,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,991683,211700,,UNKNOWN,U,,40.747749268,-73.973175472,"(40.747749268, -73.973175472)",PATROL BORO MAN SOUTH,,25-44,WHITE HISPANIC,F
100042561,05/26/2007,00:01:00,05/26/2007,08:00:00,6,05/26/2007,341,PETIT LARCENY,339,"LARCENY,PETIT FROM OPEN AREAS,",COMPLETED,MISDEMEANOR,MANHATTAN,,STREET,N.Y. POLICE DEPT,0,NA,,NA,984199,208101,,,,,40.737874032,-74.000185481,"(40.737874032, -74.000185481)",PATROL BORO MAN SOUTH,,,UNKNOWN,D
100042618,11/23/2007,03:17:00,,,43,11/23/2007,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,BRONX,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,1018434,238489,,WHITE HISPANIC,F,,40.821214929,-73.87649387,"(40.821214929, -73.87649387)",PATROL BORO BRONX,,25-44,BLACK HISPANIC,M
100042624,12/07/2006,01:30:00,,,26,12/07/2006,365,ADMINISTRATIVE CODE,878,"ADM.CODE,UNCLASSIFIED MISDEMEA",COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,997560,236072,,BLACK HISPANIC,M,,40.814637057,-73.951916881,"(40.814637057, -73.951916881)",PATROL BORO MAN NORTH,,45-64,BLACK,M
100042648,11/21/2012,20:45:00,01/29/2013,13:00:00,18,01/31/2013,109,GRAND LARCENY,415,"LARCENY,GRAND FROM PERSON,PICK",COMPLETED,FELONY,MANHATTAN,FRONT OF,STREET,N.Y. POLICE DEPT,0,NA,,NA,989711,218854,,,,,40.767386613,-73.980286684,"(40.767386613, -73.980286684)",PATROL BORO MAN SOUTH,,25-44,ASIAN / PACIFIC ISLANDER,F
100042781,09/04/2012,22:05:00,09/05/2012,00:09:00,41,09/05/2012,235,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSI",COMPLETED,MISDEMEANOR,BRONX,OPPOSITE OF,OTHER,N.Y. POLICE DEPT,0,NA,,NA,1013479,239278,,,,,40.823398294,-73.894392944,"(40.823398294, -73.894392944)",PATROL BORO BRONX,,,UNKNOWN,E
100042803,06/22/2009,20:00:00,06/27/2009,13:30:00,66,06/27/2009,110,GRAND LARCENY OF MOTOR VEHICLE,441,"LARCENY,GRAND OF AUTO",COMPLETED,FELONY,BROOKLYN,FRONT OF,STREET,N.Y. POLICE DEPT,0,NA,,NA,991373,171418,,,,,40.637184741,-73.974336861,"(40.637184741, -73.974336861)",PATROL BORO BKLYN SOUTH,,45-64,BLACK,M
100042909,03/20/2011,02:25:00,03/20/2011,02:35:00,71,03/20/2011,344,ASSAULT 3 & RELATED OFFENSES,113,"MENACING,UNCLASSIFIED",COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,999370,181135,,,,,40.663845754,-73.945501431,"(40.663845754, -73.945501431)",PATROL BORO BKLYN SOUTH,,25-44,BLACK,F
100043252,02/18/2019,12:30:00,,,52,02/18/2019,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,BRONX,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,,,,1013557,254990,UNKNOWN,UNKNOWN,F,,40.86652284100006,-73.89404245199995,"(40.86652284100006, -73.89404245199995)",PATROL BORO BRONX,,45-64,WHITE,F
100043306,01/09/2009,19:30:00,,,75,01/09/2009,348,VEHICLE AND TRAFFIC LAWS,916,LEAVING SCENE-ACCIDENT-PERSONA,COMPLETED,MISDEMEANOR,BROOKLYN,,STREET,N.Y. POLICE DEPT,0,NA,,NA,1017141,183798,,,,,40.671106911,-73.881432957,"(40.671106911, -73.881432957)",PATROL BORO BKLYN NORTH,,45-64,WHITE HISPANIC,F
100043344,03/20/2009,07:00:00,03/20/2009,15:00:00,107,03/20/2009,110,GRAND LARCENY OF MOTOR VEHICLE,441,"LARCENY,GRAND OF AUTO",COMPLETED,FELONY,QUEENS,,STREET,N.Y. POLICE DEPT,0,NA,,NA,1037633,198723,,,,,40.711972655,-73.807443445,"(40.711972655, -73.807443445)",PATROL BORO QUEENS SOUTH,,25-44,WHITE HISPANIC,M
100043774,05/27/2013,20:00:00,05/27/2013,20:05:00,67,05/27/2013,118,DANGEROUS WEAPONS,792,WEAPONS POSSESSION 1 & 2,COMPLETED,FELONY,BROOKLYN,FRONT OF,STREET,N.Y. POLICE DEPT,0,NA,,NA,1004666,181265,,,,,40.664191948,-73.926411623,"(40.664191948, -73.926411623)",PATROL BORO BKLYN SOUTH,,45-64,BLACK,M
100043819,03/16/2006,23:20:00,03/16/2006,23:21:00,68,03/16/2006,232,POSSESSION OF STOLEN PROPERTY,490,"STOLEN PROPERTY 3,POSSESSION",COMPLETED,MISDEMEANOR,BROOKLYN,,STREET,N.Y. POLICE DEPT,0,NA,,NA,977523,169845,,,,,40.632867497,-74.024237644,"(40.632867497, -74.024237644)",PATROL BORO BKLYN SOUTH,,,UNKNOWN,E
100043986,03/04/2015,18:45:00,,,13,03/04/2015,578,HARRASSMENT 2,637,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,MANHATTAN,INSIDE,COMMERCIAL BUILDING,N.Y. POLICE DEPT,0,,,NA,986565,210516,,BLACK,M,,40.744502305,-73.991646934,"(40.744502305, -73.991646934)",PATROL BORO MAN SOUTH,,25-44,ASIAN / PACIFIC ISLANDER,F
100044069,04/13/2011,21:00:00,04/13/2011,22:00:00,43,04/14/2011,351,CRIMINAL MISCHIEF & RELATED OF,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,BRONX,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,NA,,NA,1018287,240786,,WHITE HISPANIC,M,,40.827520105,-73.877013331,"(40.827520105, -73.877013331)",PATROL BORO BRONX,,45-64,WHITE HISPANIC,M
